region,category_le,mode_le,powertrain_oe,param_EV sales,param_EV sales share,param_EV stock,param_EV stock share,unit_Vehicles,unit_percent,value_scaled,year_scaled
Ireland,0,1,3.0,0,1,0,0,0,1,-0.0924514714342029,0.9012847890230962
Ireland,0,1,0.0,1,0,0,0,1,0,-0.07828936878734166,0.9012847890230962
Ireland,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Ireland,0,1,1.0,1,0,0,0,1,0,-0.07977421179551678,1.1707674229540277
Ireland,0,1,0.0,1,0,0,0,1,0,-0.06608065960901302,1.1707674229540277
Ireland,0,1,3.0,0,1,0,0,0,1,-0.09244157248081507,1.1707674229540277
Ireland,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,1.4402500568849592
Ireland,0,1,0.0,1,0,0,0,1,0,-0.05453188065653997,0.09283688723030159
Ireland,0,1,0.0,1,0,0,0,1,0,-0.07597961299684705,0.09283688723030159
Israel,0,0,2.0,0,0,1,0,1,0,-0.09247291916654321,-2.063024184217151
Israel,0,1,0.0,0,0,1,0,1,0,-0.09246796968984929,-2.063024184217151
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-2.063024184217151
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247786154898696,0.09283688723030159
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247786649846389,-1.793541550286219
Israel,0,1,0.0,0,0,1,0,1,0,-0.0923376334702428,-1.793541550286219
Israel,0,1,0.0,1,0,0,0,1,0,-0.09247291916654321,-1.793541550286219
Israel,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-1.5240589163552876
Israel,0,1,0.0,0,0,1,0,1,0,-0.09147147504880733,-1.5240589163552876
Israel,0,1,1.0,1,0,0,0,1,0,-0.09247621881767248,0.09283688723030159
Israel,0,1,0.0,0,0,1,0,1,0,-0.09247621881767248,0.09283688723030159
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247742319031697,-1.5240589163552876
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247782079829713,0.09283688723030159
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247778945160934,-1.254576282424356
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247752217987937,-1.254576282424356
Israel,0,0,0.0,1,0,0,0,1,0,-0.09247786699341148,-1.254576282424356
Israel,0,0,3.0,0,1,0,0,0,1,-0.0924778685904427,-1.254576282424356
Israel,0,1,1.0,0,0,1,0,1,0,-0.09244817178307362,-1.254576282424356
Israel,0,1,0.0,1,0,0,0,1,0,-0.09244982160863827,-1.254576282424356
Israel,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-1.254576282424356
Israel,0,1,0.0,1,0,0,0,1,0,-0.09171894888350318,-1.254576282424356
Israel,0,1,0.0,1,0,0,0,1,0,-0.09246796968984929,-0.9850936484934245
Israel,0,1,0.0,0,0,1,0,1,0,-0.09049807796567032,-0.9850936484934245
Israel,0,1,1.0,1,0,0,0,1,0,-0.09239207771387589,-0.9850936484934245
Israel,0,1,1.0,0,0,1,0,1,0,-0.09236238085371239,-0.9850936484934245
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247783234707489,-0.9850936484934245
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247777625300266,-0.9850936484934245
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247777790283156,-0.715611014562493
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247782904742323,-0.715611014562493
Israel,0,1,1.0,0,0,1,0,1,0,-0.09224689306418767,-0.715611014562493
Israel,0,1,1.0,1,0,0,0,1,0,-0.09237062998153558,-0.715611014562493
Israel,0,1,0.0,0,0,1,0,1,0,-0.09049807796567032,-0.715611014562493
Israel,0,1,0.0,1,0,0,0,1,0,-0.09247291916654321,-0.715611014562493
Israel,0,1,0.0,1,0,0,0,1,0,-0.09246961951541392,-0.44612838063156146
Israel,0,1,0.0,0,0,1,0,1,0,-0.09049807796567032,-0.44612838063156146
Israel,0,1,1.0,1,0,0,0,1,0,-0.09237392963266487,-0.44612838063156146
Israel,0,1,1.0,0,0,1,0,1,0,-0.09214790353030933,-0.44612838063156146
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.44612838063156146
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247777955265432,-0.44612838063156146
Israel,0,0,3.0,0,1,0,0,0,1,-0.09247768716242599,-0.44612838063156146
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247784224602684,-0.44612838063156146
Israel,0,0,3.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Israel,0,0,0.0,0,0,1,0,1,0,-0.09246961951541392,-0.44612838063156146
Israel,0,0,3.0,0,0,1,0,1,0,-0.09240362649282836,-0.17664574670062994
Israel,0,0,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.17664574670062994
Israel,0,0,3.0,0,0,0,1,0,1,-0.0924776376676571,-0.17664574670062994
Israel,0,0,3.0,0,1,0,0,0,1,-0.09247630130897039,-0.17664574670062994
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.17664574670062994
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247701073397498,-0.17664574670062994
Israel,0,1,1.0,0,0,1,0,1,0,-0.0896731651833508,-0.17664574670062994
Israel,0,1,1.0,1,0,0,0,1,0,-0.09000313029627861,-0.17664574670062994
Israel,0,1,0.0,0,0,1,0,1,0,-0.09016811285274251,-0.17664574670062994
Israel,0,1,0.0,1,0,0,0,1,0,-0.09226339131983405,-0.17664574670062994
Israel,0,1,0.0,1,0,0,0,1,0,-0.09226339131983405,0.09283688723030159
Israel,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Israel,0,1,1.0,1,0,0,0,1,0,-0.0865384966105367,0.09283688723030159
Israel,0,1,1.0,0,0,1,0,1,0,-0.08373379315065038,0.09283688723030159
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247748918335037,0.09283688723030159
Israel,0,1,3.0,0,1,0,0,0,1,-0.09247588885248088,0.09283688723030159
Israel,0,0,3.0,0,1,0,0,0,1,-0.0924768622496191,0.09283688723030159
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.09283688723030159
Israel,0,0,0.0,1,0,0,0,1,0,-0.09243992265525043,0.09283688723030159
Israel,0,0,0.0,0,0,1,0,1,0,-0.09234918224919528,0.09283688723030159
Israel,0,0,0.0,0,0,1,0,1,0,-0.09232278504016106,0.3623195211612331
Israel,0,0,0.0,1,0,0,0,1,0,-0.0924514714342029,0.3623195211612331
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247743968860606,0.3623195211612331
Israel,0,0,3.0,0,1,0,0,0,1,-0.09247725820777034,0.3623195211612331
Israel,0,1,0.0,0,1,0,0,0,1,-0.09247522892229437,0.3623195211612331
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247725820777034,0.3623195211612331
Israel,0,1,1.0,0,0,1,0,1,0,-0.07729947344855827,0.3623195211612331
Israel,0,1,1.0,1,0,0,0,1,0,-0.08604354894114499,0.3623195211612331
Israel,0,1,0.0,0,0,1,0,1,0,-0.08884825240103131,0.3623195211612331
Israel,0,1,0.0,1,0,0,0,1,0,-0.09107551691329396,0.3623195211612331
Israel,0,1,0.0,1,0,0,0,1,0,-0.09000313029627861,0.6318021550921646
Israel,0,2,0.0,1,0,0,0,1,0,-0.09240362649282836,0.6318021550921646
Israel,0,2,0.0,0,0,1,0,1,0,-0.09247456899210785,0.6318021550921646
Israel,0,1,0.0,0,0,1,0,1,0,-0.0862085314976089,0.6318021550921646
Israel,0,1,1.0,1,0,0,0,1,0,-0.08356881059418649,0.6318021550921646
Israel,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247691174443717,0.6318021550921646
Israel,0,1,3.0,0,1,0,0,0,1,-0.0924735790969264,0.6318021550921646
Israel,0,0,3.0,0,1,0,0,0,1,-0.09247643329498802,0.6318021550921646
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247734069906824,0.6318021550921646
Israel,0,2,3.0,0,1,0,0,0,1,-0.09247727470601025,0.6318021550921646
Israel,0,2,3.0,0,0,0,1,0,1,-0.09247786682842901,0.6318021550921646
Israel,0,0,0.0,1,0,0,0,1,0,-0.0924382728296858,0.6318021550921646
Israel,0,0,0.0,0,0,1,0,1,0,-0.09227988957548044,0.6318021550921646
Israel,0,0,0.0,1,0,0,0,1,0,-0.09242342439960403,0.9012847890230962
Israel,0,2,3.0,0,0,0,1,0,1,-0.0924778455456785,0.9012847890230962
Israel,0,2,3.0,0,1,0,0,0,1,-0.09247706022869472,0.9012847890230962
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247720871300144,0.9012847890230962
Israel,0,0,3.0,0,1,0,0,0,1,-0.09247658177934391,0.9012847890230962
Israel,0,1,3.0,0,1,0,0,0,1,-0.09246648484668378,0.9012847890230962
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247572387008177,0.9012847890230962
Israel,0,1,1.0,0,0,1,0,1,0,-0.04628275283334494,0.09283688723030159
Israel,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Israel,0,1,0.0,0,0,1,0,1,0,-0.06773048517365203,0.9012847890230962
Israel,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Israel,0,2,0.0,1,0,0,0,1,0,-0.09235248190032457,0.9012847890230962
Israel,0,1,0.0,1,0,0,0,1,0,-0.07432978743220806,0.9012847890230962
Israel,0,0,0.0,0,0,1,0,1,0,-0.09223039480854127,0.9012847890230962
Israel,0,2,1.0,1,0,0,0,1,0,-0.09247456899210785,0.9012847890230962
Israel,0,2,1.0,1,0,0,0,1,0,-0.09176844365044234,1.1707674229540277
Israel,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Israel,0,1,0.0,1,0,0,0,1,0,-0.04793257839798395,1.1707674229540277
Israel,0,2,0.0,1,0,0,0,1,0,-0.09233433381911353,1.1707674229540277
Israel,0,2,0.0,0,0,1,0,1,0,-0.09227988957548044,1.1707674229540277
Israel,0,1,0.0,0,0,1,0,1,0,-0.019885543799120834,1.1707674229540277
Israel,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,1.1707674229540277
Israel,0,1,1.0,0,0,1,0,1,0,-0.019885543799120834,1.1707674229540277
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247374407932553,1.1707674229540277
Israel,0,1,3.0,0,1,0,0,0,1,-0.09245807073646145,1.1707674229540277
Israel,0,0,3.0,0,1,0,0,0,1,-0.09246137038759074,1.1707674229540277
Israel,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,1.1707674229540277
Israel,0,2,3.0,0,1,0,0,0,1,-0.09247673026360145,1.1707674229540277
Israel,0,2,3.0,0,0,0,1,0,1,-0.09247776635405379,1.1707674229540277
Israel,0,0,0.0,1,0,0,0,1,0,-0.0916859523722104,1.1707674229540277
Israel,0,0,0.0,1,0,0,0,1,0,-0.09173544713914956,1.4402500568849592
Israel,0,2,3.0,0,0,0,1,0,1,-0.09247758817288819,1.4402500568849592
Israel,0,2,3.0,0,1,0,0,0,1,-0.09247687874785901,1.4402500568849592
Israel,0,0,3.0,0,0,0,1,0,1,-0.0924735790969264,1.4402500568849592
Israel,0,0,3.0,0,1,0,0,0,1,-0.0924597205620261,1.4402500568849592
Israel,0,1,0.0,0,1,0,0,0,1,-0.09244652195750898,1.4402500568849592
Israel,0,1,3.0,0,0,0,1,0,1,-0.09247093937618032,1.4402500568849592
Israel,0,1,1.0,0,0,1,0,1,0,0.006511665235103273,1.4402500568849592
Israel,0,1,1.0,1,0,0,0,1,0,-0.06608065960901302,1.4402500568849592
Israel,0,1,0.0,0,0,1,0,1,0,0.057656257738912475,1.4402500568849592
Israel,0,2,0.0,0,0,1,0,1,0,-0.09198292097384542,1.4402500568849592
Israel,0,2,0.0,1,0,0,0,1,0,-0.09232938434241961,1.4402500568849592
Israel,0,1,0.0,1,0,0,0,1,0,-0.011636415975925801,1.4402500568849592
Israel,0,0,0.0,0,0,1,0,1,0,-0.09066306052213421,1.4402500568849592
Israel,0,2,1.0,0,0,1,0,1,0,-0.0911992538306419,1.4402500568849592
Italy,0,2,0.0,1,0,0,0,1,0,-0.09213140527466293,-2.063024184217151
Italy,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,-2.063024184217151
Italy,0,1,0.0,1,0,0,0,1,0,-0.09241187562065156,-2.063024184217151
Italy,0,1,0.0,0,0,1,0,1,0,-0.09140548202622177,-2.063024184217151
Italy,0,2,3.0,0,1,0,0,0,1,-0.0924776706641738,-2.063024184217151
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247783234707489,-2.063024184217151
Italy,0,1,3.0,0,1,0,0,0,1,-0.09247786534358583,-2.063024184217151
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247786583853362,-2.063024184217151
Italy,0,1,0.0,0,0,0,1,0,1,-0.09247786534358583,-1.793541550286219
Italy,0,1,3.0,0,1,0,0,0,1,-0.09247785791937073,-1.793541550286219
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247783069724906,-1.793541550286219
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,-1.793541550286219
Italy,0,1,0.0,0,0,1,0,1,0,-0.09122400121411148,-1.793541550286219
Italy,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-1.793541550286219
Italy,0,2,0.0,0,0,1,0,1,0,-0.09097652737941563,-1.793541550286219
Italy,0,2,0.0,1,0,0,0,1,0,-0.09233928329580744,-1.793541550286219
Italy,0,2,0.0,1,0,0,0,1,0,-0.09188393143996708,-1.5240589163552876
Italy,0,2,0.0,0,0,1,0,1,0,-0.09033309540920642,-1.5240589163552876
Italy,0,2,0.0,1,0,0,0,1,0,-0.09247291916654321,-1.5240589163552876
Italy,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-1.5240589163552876
Italy,0,1,0.0,0,0,1,0,1,0,-0.09049807796567032,-1.5240589163552876
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247735719730815,-1.5240589163552876
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247781254916487,-1.5240589163552876
Italy,0,1,0.0,0,1,0,0,0,1,-0.09247781419899379,-1.5240589163552876
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247786336379545,-1.5240589163552876
Italy,0,1,0.0,0,0,0,1,0,1,-0.09247785907424896,-1.254576282424356
Italy,0,1,3.0,0,1,0,0,0,1,-0.0924777366571949,-1.254576282424356
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247780759969045,-1.254576282424356
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247753867811928,-1.254576282424356
Italy,0,1,0.0,0,0,1,0,1,0,-0.08917821751395912,-1.254576282424356
Italy,0,1,0.0,1,0,0,0,1,0,-0.09105901865764758,-1.254576282424356
Italy,0,2,1.0,1,0,0,0,1,0,-0.09247621881767248,-1.254576282424356
Italy,0,2,0.0,0,0,1,0,1,0,-0.09016811285274251,-1.254576282424356
Italy,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,-1.254576282424356
Italy,0,1,1.0,1,0,0,0,1,0,-0.0921809000416021,-1.254576282424356
Italy,0,1,1.0,0,0,1,0,1,0,-0.0921809000416021,-1.254576282424356
Italy,0,1,1.0,0,0,1,0,1,0,-0.09161995934962484,-0.9850936484934245
Italy,0,1,1.0,1,0,0,0,1,0,-0.09191692795125986,-0.9850936484934245
Italy,0,1,2.0,0,0,1,0,1,0,-0.0911992538306419,-0.9850936484934245
Italy,0,1,2.0,1,0,0,0,1,0,-0.09246137038759074,-0.9850936484934245
Italy,0,2,0.0,1,0,0,0,1,0,-0.09203241574078459,0.09283688723030159
Italy,0,2,0.0,0,0,1,0,1,0,-0.0896731651833508,-0.9850936484934245
Italy,0,1,0.0,1,0,0,0,1,0,-0.09082804307859811,-0.9850936484934245
Italy,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-0.9850936484934245
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247745618684597,-0.9850936484934245
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.9850936484934245
Italy,0,1,3.0,0,1,0,0,0,1,-0.0924777036606782,-0.9850936484934245
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247785313487704,-0.9850936484934245
Italy,0,1,3.0,0,0,0,1,0,1,-0.0924778438958542,0.09283688723030159
Italy,0,1,0.0,0,1,0,0,0,1,-0.0924776376676571,-0.715611014562493
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247778120248323,-0.715611014562493
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247729120429933,-0.715611014562493
Italy,0,1,0.0,0,0,1,0,1,0,-0.0852186361588255,-0.715611014562493
Italy,0,1,0.0,1,0,0,0,1,0,-0.09000313029627861,-0.715611014562493
Italy,0,2,0.0,0,0,1,0,1,0,-0.0890132349574952,-0.715611014562493
Italy,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.715611014562493
Italy,0,0,2.0,0,0,1,0,1,0,-0.0924597205620261,-0.715611014562493
Italy,0,1,2.0,1,0,0,0,1,0,-0.09247621881767248,-0.715611014562493
Italy,0,1,2.0,0,0,1,0,1,0,-0.0924597205620261,-0.715611014562493
Italy,0,1,1.0,1,0,0,0,1,0,-0.09125699772540426,-0.715611014562493
Italy,0,1,1.0,0,0,1,0,1,0,-0.09033309540920642,-0.715611014562493
Italy,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,-0.44612838063156146
Italy,0,1,1.0,1,0,0,0,1,0,-0.09033309540920642,-0.44612838063156146
Italy,0,1,0.0,0,0,1,0,1,0,-0.0924597205620261,-0.44612838063156146
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,-0.44612838063156146
Italy,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Italy,0,2,0.0,0,0,1,0,1,0,-0.087693374505784,-0.44612838063156146
Italy,0,1,0.0,1,0,0,0,1,0,-0.09016811285274251,-0.44612838063156146
Italy,0,1,0.0,0,0,1,0,1,0,-0.08290888036833088,-0.44612838063156146
Italy,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,-0.44612838063156146
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247715921823253,-0.44612838063156146
Italy,0,2,3.0,0,0,0,1,0,1,-0.0924777515056182,-0.44612838063156146
Italy,0,0,3.0,0,0,0,1,0,1,-0.09247780430003877,-0.44612838063156146
Italy,0,1,3.0,0,1,0,0,0,1,-0.0924776211693926,-0.44612838063156146
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247783234707489,-0.44612838063156146
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247555888748596,-0.44612838063156146
Italy,0,0,0.0,1,0,0,0,1,0,-0.09241517527178084,-0.44612838063156146
Italy,0,0,0.0,1,0,0,0,1,0,-0.0924300237018626,-0.17664574670062994
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247636730193004,-0.17664574670062994
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247781254916487,-0.17664574670062994
Italy,0,1,0.0,0,1,0,0,0,1,-0.09247745618684597,-0.17664574670062994
Italy,0,0,3.0,0,0,0,1,0,1,-0.09247778945160934,-0.17664574670062994
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247774325649824,-0.17664574670062994
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247740669207706,-0.17664574670062994
Italy,0,0,0.0,0,0,1,0,1,0,-0.09240197666726373,-0.17664574670062994
Italy,0,1,0.0,0,0,1,0,1,0,-0.07960922923905288,-0.17664574670062994
Italy,0,1,0.0,1,0,0,0,1,0,-0.08917821751395912,-0.17664574670062994
Italy,0,2,0.0,0,0,1,0,1,0,-0.0871984268363923,-0.17664574670062994
Italy,0,2,1.0,1,0,0,0,1,0,-0.09247456899210785,-0.17664574670062994
Italy,0,2,0.0,1,0,0,0,1,0,-0.09165295586091762,-0.17664574670062994
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,-0.17664574670062994
Italy,0,1,2.0,0,0,1,0,1,0,-0.0924597205620261,-0.17664574670062994
Italy,0,1,1.0,1,0,0,0,1,0,-0.087693374505784,-0.17664574670062994
Italy,0,1,1.0,0,0,1,0,1,0,-0.08323884548125869,-0.17664574670062994
Italy,0,1,1.0,0,0,1,0,1,0,-0.07597961299684705,0.09283688723030159
Italy,0,1,1.0,1,0,0,0,1,0,-0.08472368848943379,0.09283688723030159
Italy,0,1,2.0,0,0,1,0,1,0,-0.09245807073646145,0.09283688723030159
Italy,0,1,2.0,1,0,0,0,1,0,-0.09247621881767248,0.09283688723030159
Italy,0,1,0.0,0,0,1,0,1,0,-0.07103013630293004,0.09283688723030159
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,0.09283688723030159
Italy,0,2,0.0,1,0,0,0,1,0,-0.09142198028186815,0.09283688723030159
Italy,0,2,0.0,0,0,1,0,1,0,-0.08604354894114499,0.09283688723030159
Italy,0,1,0.0,1,0,0,0,1,0,-0.08422874082004209,0.09283688723030159
Italy,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247722521129051,0.09283688723030159
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247771355963935,0.09283688723030159
Italy,0,0,3.0,0,0,0,1,0,1,-0.09247768716242599,0.09283688723030159
Italy,0,1,3.0,0,1,0,0,0,1,-0.09247702723221489,0.09283688723030159
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247777295335713,0.09283688723030159
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247555888748596,0.09283688723030159
Italy,0,0,0.0,1,0,0,0,1,0,-0.09237887910935878,0.09283688723030159
Italy,0,0,0.0,1,0,0,0,1,0,-0.09237062998153558,0.3623195211612331
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247522892229437,0.3623195211612331
Italy,0,1,0.0,0,0,0,1,0,1,-0.0924777036606782,0.3623195211612331
Italy,0,1,3.0,0,1,0,0,0,1,-0.09247638380026828,0.3623195211612331
Italy,0,0,3.0,0,0,0,1,0,1,-0.0924769612391569,0.3623195211612331
Italy,0,2,3.0,0,0,0,1,0,1,-0.0924776706641738,0.3623195211612331
Italy,0,2,3.0,0,1,0,0,0,1,-0.0924768622496191,0.3623195211612331
Italy,0,0,0.0,0,0,1,0,1,0,-0.09158696283833206,0.3623195211612331
Italy,0,1,0.0,1,0,0,0,1,0,-0.07432978743220806,0.3623195211612331
Italy,0,2,0.0,0,0,1,0,1,0,-0.084393723376506,0.09283688723030159
Italy,0,2,1.0,0,0,1,0,1,0,-0.09240692614395765,0.3623195211612331
Italy,0,2,0.0,1,0,0,0,1,0,-0.09082804307859811,0.3623195211612331
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,0.3623195211612331
Italy,0,1,0.0,0,0,1,0,1,0,-0.05453188065653997,0.3623195211612331
Italy,0,1,2.0,1,0,0,0,1,0,-0.09244982160863827,0.3623195211612331
Italy,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,0.3623195211612331
Italy,0,1,1.0,1,0,0,0,1,0,-0.08175400247308358,0.3623195211612331
Italy,0,1,1.0,0,0,1,0,1,0,-0.06443083404437401,0.3623195211612331
Italy,0,1,1.0,0,0,1,0,1,0,-0.019885543799120834,0.6318021550921646
Italy,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Italy,0,1,2.0,0,0,1,0,1,0,-0.09242012474847476,0.6318021550921646
Italy,0,1,2.0,1,0,0,0,1,0,-0.09176844365044234,0.6318021550921646
Italy,0,1,0.0,0,0,1,0,1,0,-0.0017374625880917606,0.6318021550921646
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,0.6318021550921646
Italy,0,2,0.0,1,0,0,0,1,0,-0.09049807796567032,0.6318021550921646
Italy,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Italy,0,2,0.0,1,0,0,0,1,0,-0.09239042788831126,0.6318021550921646
Italy,0,2,0.0,0,0,1,0,1,0,-0.08208396758601139,0.6318021550921646
Italy,0,1,0.0,1,0,0,0,1,0,-0.0380336250101499,0.6318021550921646
Italy,0,0,0.0,0,0,1,0,1,0,-0.09150447156010011,0.6318021550921646
Italy,0,2,3.0,0,1,0,0,0,1,-0.0924764167967481,0.6318021550921646
Italy,0,2,0.0,0,0,0,1,0,1,-0.0924776211693926,0.6318021550921646
Italy,0,0,3.0,0,0,0,1,0,1,-0.09247687874785901,0.6318021550921646
Italy,0,1,3.0,0,1,0,0,0,1,-0.0924707743929945,0.6318021550921646
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247745618684597,0.6318021550921646
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247275418414408,0.6318021550921646
Italy,0,0,0.0,1,0,0,0,1,0,-0.09231783556346713,0.6318021550921646
Italy,0,0,0.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Italy,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,0.9012847890230962
Italy,0,1,3.0,0,0,0,1,0,1,-0.09247689524619726,0.9012847890230962
Italy,0,1,3.0,0,1,0,0,0,1,-0.09246219530037306,0.9012847890230962
Italy,0,0,3.0,0,0,0,1,0,1,-0.09247673026360145,0.09283688723030159
Italy,0,2,3.0,0,0,0,1,0,1,-0.09247748918335037,0.9012847890230962
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247473397470364,0.9012847890230962
Italy,0,0,3.0,0,0,1,0,1,0,-0.09137248551492899,0.9012847890230962
Italy,0,1,0.0,1,0,0,0,1,0,0.018060444187576317,0.9012847890230962
Italy,0,2,0.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Italy,0,2,1.0,1,0,0,0,1,0,-0.0918509349286743,0.9012847890230962
Italy,0,2,1.0,0,0,1,0,1,0,-0.091669454116564,0.9012847890230962
Italy,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,0.9012847890230962
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,0.9012847890230962
Italy,0,1,0.0,0,0,1,0,1,0,0.10550119911344367,0.9012847890230962
Italy,0,1,2.0,1,0,0,0,1,0,-0.09246137038759074,0.9012847890230962
Italy,0,1,2.0,0,0,1,0,1,0,-0.09240362649282836,0.9012847890230962
Italy,0,1,1.0,1,0,0,0,1,0,0.024659746446132346,0.9012847890230962
Italy,0,1,1.0,0,0,1,0,1,0,0.0890029434670536,0.9012847890230962
Italy,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Italy,0,1,1.0,1,0,0,0,1,0,0.014760793058298305,1.1707674229540277
Italy,0,1,2.0,0,0,1,0,1,0,-0.09238547841161734,1.1707674229540277
Italy,0,1,2.0,1,0,0,0,1,0,-0.0924597205620261,1.1707674229540277
Italy,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Italy,0,0,2.0,0,0,1,0,1,0,-0.09245642091089681,1.1707674229540277
Italy,0,2,0.0,1,0,0,0,1,0,-0.0857135838282172,1.1707674229540277
Italy,0,2,1.0,0,0,1,0,1,0,-0.09066306052213421,1.1707674229540277
Italy,0,2,1.0,1,0,0,0,1,0,-0.09147147504880733,1.1707674229540277
Italy,0,2,0.0,0,0,1,0,1,0,-0.07103013630293004,1.1707674229540277
Italy,0,1,0.0,1,0,0,0,1,0,-0.011636415975925801,1.1707674229540277
Italy,0,0,0.0,0,0,1,0,1,0,-0.0911745064471723,0.09283688723030159
Italy,0,2,3.0,0,1,0,0,0,1,-0.09247291916654321,1.1707674229540277
